attempt_id	commit	parent_commit	timestamp_utc	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0059	94f3b17653776b5f409fd3243f69dca811d74adc	830391ebe220b69b896734b5c261580a3de18fe1	2026-08-17T11:42:22.180272+00:00	30.730000%	2828	discard	Tie two FF hidden units input/output weights within each block	family: parameter tying; current retained incumbent is 2856 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family accepted result: attempt-0058, tying one FF hidden unit input/output weights within each block at 2856/100.00%; same-family failed result: attempt-0041, sharing the complete FF output projection across blocks at 2864/10.19% (attempt-0040 shared the input projection at 2864/7.83%). Prior attempts in this family: 6. Hypothesis: extend the directly successful localized tie by one additional hidden unit, preserving all 23 hidden activations and all cross-head connectivity while tying two hidden units input/output weights within each block. This removes 28 parameters per block and targets 2828 total. This is more informative than the nearest untested alternative of tying three units because it measures the next incremental redundancy boundary after the accepted one-unit result; it also preserves the same initialization and optimization conditions for a clean local comparison. Keep d14/h2/L2, MQA, independent head-local maps, rank8 positions, affine-free block pre-norms, final learned scale without bias, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2856 parameters.	0	0
attempt-0060	807f9500bc49fd8ae49f3a889a812d8aefcd690d	830391ebe220b69b896734b5c261580a3de18fe1	2026-08-17T11:53:58.484722+00:00	100.000000%	2844	keep	Use two learned final LayerNorm group scales	family: normalization; current retained incumbent is 2856 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family accepted result: attempt-0038, removing only the final LayerNorm bias at 3120/99.92%; same-family failed result: attempt-0056, replacing the 14-element final scale with one global scalar at 2871/5.47%. Prior attempts in this family: 8. Hypothesis: preserve full final LayerNorm normalization and retain channel-group calibration, but replace its 14 independent scale values with two learned scalars broadcast over the two 7-channel attention-head groups. This saves 12 parameters for a target of 2844 while providing more calibration capacity than the known one-scalar failure. This is more informative than retrying a global scalar or deleting scale, because it tests the nearest intermediate granularity and aligns the groups with the retained head-local attention organization. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one tied hidden unit per block, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2856 parameters.	0	0
attempt-0061	6ea4c951955b7a3e6d341f2141f0839f26e3f436	807f9500bc49fd8ae49f3a889a812d8aefcd690d	2026-08-17T12:05:15.184097+00:00	10.510000%	2843	discard	Collapse final LayerNorm group scales to one scalar	family: normalization; current retained incumbent is 2844 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family accepted result: attempt-0060, two learned final LayerNorm group scales at 2844/100.00%; same-family failed result: attempt-0056, one global final LayerNorm scale from the pre-tying incumbent at 2871/5.47%. Prior attempts in this family: 9. Hypothesis: the accepted two-group scale retains more calibration capacity than needed, so test the immediate one-scalar boundary while preserving the complete final normalization and all other retained reductions. This targets 2843 parameters. This is more informative than deleting the final scale or making another large architectural change because it isolates whether the second group scalar is necessary, directly bracketing the newly accepted two-group result; the earlier scalar failure is a prior warning but was measured before the successful FF tie and grouped-scale context. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one tied hidden unit per block, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2844 parameters.	0	0
attempt-0062	a23edcb008bf1a0ce799cd4d003d8500ae866864	807f9500bc49fd8ae49f3a889a812d8aefcd690d	2026-08-17T12:17:34.257395+00:00	99.980000%	2830	keep	Share the tied FF hidden-unit vector across blocks	family: parameter tying; current retained incumbent is 2844 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family accepted result: attempt-0058, tying one hidden unit input/output within each block at 2856/100.00%; same-family failed result: attempt-0059, tying two hidden units within each block at 2828/30.73%. Prior attempts in this family: 7. Hypothesis: the accepted local tie identifies a redundant hidden-unit vector, so share only that tied unit input/output vector across the two depth blocks while keeping each block’s 22 free hidden units and all output projections independent. This saves 14 parameters for a target of 2830. This is more informative than sharing a complete FF input/output projection, which failed at 7.83–10.19%, because it isolates the smallest cross-block dependency around the already validated tied unit; the nearest alternative is sharing a free hidden unit, which would change a nonlinear feature rather than the validated tied path. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one tied hidden unit per block, two final LayerNorm group scales, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2844 parameters.	0	0
attempt-0063	8bdd426d45e875f73c7a19d4e9f11a05ca71397c	a23edcb008bf1a0ce799cd4d003d8500ae866864	2026-08-17T12:29:20.423271+00:00	0.490000%	2816	discard	Share one free FF input vector across blocks	family: parameter tying; current retained incumbent is 2830 parameters at 99.9800%, a +0.98 percentage-point margin over 99%. Same-family accepted result: attempt-0062, sharing the already tied FF hidden-unit vector across blocks at 2830/99.98%; same-family failed result: attempt-0059, tying two hidden units input/output within each block at 2828/30.73%. Prior attempts in this family: 8. Hypothesis: one cross-block tied hidden vector is viable, so share only one additional free hidden unit input vector across the two blocks while retaining independent output columns and all other free units. This removes 14 parameters for a target of 2816. This is more informative than sharing a full FF input projection, which failed at 7.83%, because it isolates a single non-tied input row and leaves the corresponding nonlinear output weights block-specific; the nearest alternative is sharing the output column too, which would confound two small ties at once. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one within-block tied unit and one cross-block shared free input, two final LayerNorm group scales, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2830 parameters.	0	0
attempt-0064	5a62431f95c1f7116561b656d0f7a6ca1b27d43c	a23edcb008bf1a0ce799cd4d003d8500ae866864	2026-08-17T12:41:22.633840+00:00	95.960000%	2816	discard	Share one free FF output vector across blocks	family: parameter tying; current retained incumbent is 2830 parameters at 99.9800%, a +0.98 percentage-point margin over 99%. Same-family accepted result: attempt-0062, sharing the already tied FF hidden-unit vector across blocks at 2830/99.98%; same-family failed result: attempt-0063, sharing one free FF input vector across blocks at 2816/0.49%. Prior attempts in this family: 9. Hypothesis: the failed one-sided input tie may be specific to depth-varying feature extraction, so share only one free hidden unit output column across blocks while retaining independent input projections and all other outputs. This saves 14 parameters for a target of 2816. This is more informative than repeating the input tie or tying both sides because it is the complementary one-sided test and isolates whether output mixing is more redundant than input feature detection; the nearest alternative is a larger full-projection tie already shown to fail. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one within-block tied unit and one cross-block shared free output, two final LayerNorm group scales, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy >=99% and strictly below 2830 parameters.	0	0
attempt-0065	448609fd45e517302b05117555b666e6aac0761b	a23edcb008bf1a0ce799cd4d003d8500ae866864	2026-08-17T12:59:46.820787+00:00	0.020000%	2816	discard	Train the free FF output-tie near miss for 50000 steps	family: training control; current retained incumbent is 2830 parameters at 99.9800%, a +0.98 percentage-point margin over 99%. Same-family accepted result: attempt-0049, rank9 positional factor retrained with zero weight decay at 2933/100.00%; same-family failed result: attempt-0023, full-digit-only training control at 3520/0.03%. Prior attempts in this family: 3. Hypothesis: attempt-0064 reached 95.96% at 2816 parameters with the exact output-only FF tie but only 30000 steps, so retain that architecture and extend optimization to 50000 steps to test whether the near miss is convergence-limited. This target remains 2816 parameters. This is more informative than changing learning rate or architecture simultaneously because it isolates additional optimization time after a measured near miss; the nearest untested alternative is a larger learning-rate change that would confound convergence and stability. Keep d14/h2/L2, MQA, independent head-local maps, ff23 with one within-block tied unit and one cross-block shared free output, two final LayerNorm group scales, rank8 positions, affine-free block pre-norms, reversed operands, zero weight decay, mixed-digit curriculum, and retain only official accuracy >=99% and strictly below 2830 parameters.	0	0
attempt-0066	74d31740304d396160a6393d7653db2132bfd1f9	a23edcb008bf1a0ce799cd4d003d8500ae866864	2026-08-17T13:17:33.644120+00:00	100.000000%	2781	keep	Share one head-local attention output map across depth blocks	family: attention organization; current retained incumbent is 2830 parameters at 99.9800%, a +0.98 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0043, MQA with independent head-local output maps at 3038 parameters and 99.91%; same-family most recent failed result: attempt-0057, block-diagonal Q projections at 2688 parameters and 0.01%; prior attempts in this family: 12. Hypothesis: the accepted head-local output organization suggests that one output map may be redundant across depth, so share only head 0's 7x7 post-attention output map between the two blocks while keeping both causal self-attention applications, both Q/KV projections, and head 1's map independent. This removes 49 parameters for a target of 2781. It is more informative than the nearest untested cross-layer Q or KV tie because it isolates redundancy in the already head-local post-attention path without constraining attention scores or values. Keep the retained d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0067	9dcd1c366e35321820994a5eaa585eb51b633aa2	74d31740304d396160a6393d7653db2132bfd1f9	2026-08-17T13:29:06.464013+00:00	9.420000%	2732	discard	Share both head-local attention output maps across depth blocks	family: attention organization; current retained incumbent is 2781 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0066, sharing head 0's 7x7 attention output map across the two blocks at 2781 parameters and 100.00%; same-family most recent failed result: attempt-0057, block-diagonal Q projections at 2688 parameters and 0.01%; prior attempts in this family: 13. Hypothesis: because one cross-depth head-local output tie is fully qualified, share the complementary head 1 output map across both blocks while preserving both causal attention applications, all Q/KV projections, and the two distinct head-local maps as a pair. This removes the second 49-parameter map for a target of 2732. It is more informative than the nearest untested cross-layer Q or KV tie because it completes the already accepted output-map interpolation and isolates whether both heads can use depth-shared output coordinates before constraining attention-score formation. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0068	a38e3354751d5430057330502c17b7be28b2a86a	74d31740304d396160a6393d7653db2132bfd1f9	2026-08-17T13:41:44.595983+00:00	100.000000%	2767	keep	Share one query output row across depth blocks	family: attention organization; current retained incumbent is 2781 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0066, one head-local attention output map shared across depth at 2781 parameters and 100.00%; same-family most recent failed result: attempt-0067, both head-local output maps shared across depth at 2732 parameters and 9.42%; prior attempts in this family: 14. Hypothesis: the 49-parameter second-head output tie crossed a capacity boundary, so test a smaller parameterization-preserving tie: share only one 14-value query-output row between the two depth blocks, with the remaining 13 query rows, both MQA K/V maps, and all head-local output maps independent. This removes 14 parameters for a target of 2767. It is more informative than the nearest untested one-row K/V tie because query sharing tests depth redundancy in attention-score formation while preserving the complete value path; it also probes a finer boundary immediately below the accepted output-map tie. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0069	42fd912d59bf9c882cc0c61c71856ab18efed398	a38e3354751d5430057330502c17b7be28b2a86a	2026-08-17T13:54:34.043068+00:00	99.970000%	2753	keep	Share two query output rows across depth blocks	family: attention organization; current retained incumbent is 2767 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0068, sharing one 14-value query row across depth at 2767 parameters and 100.00%; same-family most recent failed result: attempt-0067, sharing both head-local attention output maps across depth at 2732 parameters and 9.42%; prior attempts in this family: 15. Hypothesis: the first shared query row was qualified, so share a second query row across the two blocks while retaining 12 block-specific query rows, both MQA K/V maps, and all head-local output maps. This removes one additional 14-value row for a target of 2753. It is more informative than jumping to a larger Q tie or switching to K/V sharing because it follows the nearest ordered interpolation after the accepted one-row boundary and measures the marginal redundancy of another query coordinate. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0070	b5f309a4845d074d62558cef9fbb1144e68c4ebc	42fd912d59bf9c882cc0c61c71856ab18efed398	2026-08-17T14:08:43.730110+00:00	99.700000%	2739	keep	Share three query output rows across depth blocks	family: attention organization; current retained incumbent is 2753 parameters at 99.9700%, a +0.97 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0069, sharing two 14-value query rows across depth at 2753 parameters and 99.97%; same-family most recent failed result: attempt-0067, sharing both head-local attention output maps across depth at 2732 parameters and 9.42%; prior attempts in this family: 16. Hypothesis: the first two shared query rows remain qualified, so share a third query row across both depth blocks while retaining 11 block-specific query rows, both MQA K/V maps, and all head-local output maps independent across depth as before. This removes one additional 14-value row for a target of 2739. It is more informative than switching to a K/V tie or making a multi-row jump because it continues the nearest ordered query-row interpolation and measures the next marginal depth redundancy. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0071	497c73a920d81ad003fb9c2979ed5da56746e578	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T14:23:18.381171+00:00	1.800000%	2725	discard	Share four query output rows across depth blocks	family: attention organization; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0070, sharing three 14-value query rows across depth at 2739 parameters and 99.70%; same-family most recent failed result: attempt-0067, sharing both head-local attention output maps across depth at 2732 parameters and 9.42%; prior attempts in this family: 17. Hypothesis: the three-row query tie remains above threshold, so share a fourth query row across both depth blocks while retaining 10 block-specific query rows, both MQA K/V maps, and all head-local output maps independent across depth. This removes one additional 14-value row for a target of 2725. It is more informative than a larger jump or a K/V tie because it continues the nearest ordered query-row interpolation and measures whether the 99.7% margin survives another minimal depth-sharing change. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0072	059bfc180a5ca9c118d5c567469f1a28174ca4f2	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T14:37:31.459596+00:00	0.020000%	2725	discard	Share one MQA K/V output row across depth blocks	family: attention organization; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0070, sharing three query output rows across depth at 2739 parameters and 99.70%; same-family most recent failed result: attempt-0071, sharing four query output rows at 2725 parameters and 1.80%; prior attempts in this family: 18. Hypothesis: the fourth query-row tie crossed a sharp score-path boundary, so preserve the three qualified shared query rows and instead share only one 14-value row of the MQA K/V projection across depth, leaving the other 13 K/V rows, Q rows, and head-local output maps depth-specific. This removes 14 parameters for a target of 2725. It is more informative than repeating another query row because it tests the complementary value/key representation path at the same compression granularity while retaining the full qualified query organization. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0073	ab0f7cc6b0ab6fb89d3c55af303ba93ac90e921c	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T14:50:45.128056+00:00	94.330000%	2732	discard	Share one output row of the second attention head across depth	family: attention organization; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0070, sharing three query output rows across depth at 2739 parameters and 99.70%; same-family most recent failed result: attempt-0072, sharing one MQA K/V output row at 2725 parameters and 0.02%; prior attempts in this family: 19. Hypothesis: preserve the three qualified query-row ties and the shared head-0 output map, but share only one 7-value output row of head 1's otherwise independent 7x7 map across depth, leaving its remaining six output rows block-specific. This removes 7 parameters for a target of 2732. It is more informative than repeating the failed full K/V-row tie or the earlier full second-head output tie at the same total count because it isolates a minimal post-attention redundancy in the remaining head and tests a finer boundary. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0074	da3dcf2616075eeb41b5d2d3eb5b2c8f07f3f165	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T15:02:13.193351+00:00	0.000000%	2732	discard	Share one input column of the second attention output map across depth	family: attention organization; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0070, sharing three query output rows across depth at 2739 parameters and 99.70%; same-family most recent failed result: attempt-0073, sharing one output row of head 1 at 2732 parameters and 94.33%; prior attempts in this family: 20. Hypothesis: the failed output-row tie may overconstrain a whole coordinate, so preserve the full output dimensionality and share only one 7-value input-column vector of head 1's otherwise independent 7x7 map across depth, with the remaining six input columns block-specific. This removes 7 parameters for a target of 2732. It is more informative than repeating the row tie because it tests the complementary axis of the same post-attention map at identical parameter savings and distinguishes coordinate redundancy from feature-direction redundancy. Keep d14/h2/L2 MQA, ff23 with one within-block tied hidden unit shared across blocks, rank8 positions, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0075	cdd7fdf9dff86279262db8c903d7a2263e34ec4f	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T15:12:58.165368+00:00	97.690000%	2690	discard	Re-test rank-7 factorized positions with qualified attention ties	family: position representation; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0050, rank-8 factorized positions with zero weight decay at 2884 parameters and 99.99%; same-family most recent failed result: attempt-0051, rank-7 positions at 2835 parameters and 9.58%; prior attempts in this family: 9. Hypothesis: the earlier rank-7 collapse was measured before the now-qualified shared head-0 output map and three shared query rows, which alter attention parameterization and may provide a better inductive bias per parameter. Re-test rank 7 under the exact retained d14/h2/L2 MQA, FF23, and zero-decay conditions, reducing the factorized position table by 49 parameters for a target of 2690. This is more informative than jumping to rank 6 because it revisits the nearest positional boundary while holding the newly validated attention organization fixed and explicitly tests whether the prior failure was context-dependent. Keep reversed operands, two final group scales, one shared FF hidden-unit vector, mixed-digit curriculum, and 30000 steps; retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0076	478fd10e51382be24e818f1eb78c0ff5784c4bc0	b5f309a4845d074d62558cef9fbb1144e68c4ebc	2026-08-17T15:31:16.447265+00:00	100.000000%	2690	keep	Train the rank-7 position near miss for 50000 steps	family: training control; current retained incumbent is 2739 parameters at 99.7000%, a +0.70 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0049, retraining a rank-9 positional factor with zero weight decay at 2933 parameters and 100.00%; same-family most recent failed result: attempt-0065, extending a free FF output-tie candidate to 50000 steps at 2816 parameters and 0.02%; prior attempts in this family: 4. Hypothesis: attempt-0075's rank-7 positional candidate reached 97.69% at 2690 parameters after 30000 steps under the now-qualified attention organization, so the near miss may be convergence-limited. Keep the exact rank-7 architecture and change only max_steps from 30000 to 50000, preserving zero weight decay and the same schedule shape; this is more informative than changing learning rate because it isolates optimization time after a measured near miss, while the nearest architectural alternative would confound position capacity with training. Keep d14/h2/L2 MQA, three shared query rows, shared head-0 output map, ff23, two final group scales, reversed operands, mixed-digit curriculum, and retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0077	e1cbc60afcfa158a77d1b7fb49717bbc3876fee6	478fd10e51382be24e818f1eb78c0ff5784c4bc0	2026-08-17T15:47:07.440842+00:00	1.000000%	2641	discard	Test rank-6 factorized positions after rank-7 qualification	family: position representation; current retained incumbent is 2690 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0050, rank-8 factorized positions at 2884 parameters and 99.99%; same-family most recent failed result: attempt-0075, rank-7 positions with the current attention organization at 2690 parameters and 97.69%; prior attempts in this family: 10. Hypothesis: rank 7 became qualified only after the isolated 50000-step retraining in attempt-0076, so test the nearest lower rank under that validated longer budget and unchanged three-query-row/shared-head-0 attention organization. Rank 6 removes another 49 positional parameters for a target of 2641. This is more informative than jumping to rank 5 because it measures the immediate positional capacity boundary after separating the earlier optimization failure from representational capacity. Keep zero weight decay, d14/h2/L2 MQA, ff23, two final group scales, reversed operands, mixed-digit curriculum, 50000 steps, and retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0078	251dbef8c3b5b8ecfc39aaf355cd7a0146b03af0	478fd10e51382be24e818f1eb78c0ff5784c4bc0	2026-08-17T16:04:59.030440+00:00	99.960000%	2677	keep	Replace unused PAD embedding row with a learned PAD logit	family: token representation; current retained incumbent is 2690 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0002, reversed operand token representation at 5056 parameters and 99.98%; same-family most recent failed result: attempt-0054, tying the unused PAD row to digit zero at 2870 parameters and 0.03% (the repaired fixed-zero PAD row in attempt-0053 reached 95.64%); prior attempts in this family: 6. Hypothesis: the unused PAD input row can be removed without forcing its output direction to zero if the tied head retains a learned context-independent PAD logit. Use 14 trainable token rows for all active symbols, materialize a fixed-zero PAD input row, and add one learned scalar only for the PAD output logit; this saves 13 parameters for a target of 2677. This is more informative than repeating the prior zero or digit-zero row because it preserves independent PAD calibration while removing only its unused input features, and it is the nearest token compression that does not couple PAD to an active digit vector. Keep d14/h2/L2 MQA, three shared query rows, shared head-0 output map, rank7 positions, ff23, two final group scales, reversed operands, zero weight decay, mixed-digit curriculum, 50000 steps, and retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0079	18799b91387fb43b9e30c3aceb762d82bf33ab64	251dbef8c3b5b8ecfc39aaf355cd7a0146b03af0	2026-08-17T16:25:34.092635+00:00	100.000000%	2676	keep	Collapse final two-group scale to one broadcast scalar	family: normalization; current retained incumbent is 2677 parameters at 99.9600%, a +0.96 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0060, two learned final LayerNorm group scales at 2844 parameters and 100.00%; same-family most recent failed result: attempt-0061, collapsing those group scales to one scalar at 2843 parameters and 10.51%; prior attempts in this family: 10. Hypothesis: the earlier one-scalar failure was measured before the current rank-7/50000-step training and scalar PAD-output calibration, so retest the smallest normalization compression in this new context: one learned scalar broadcast over both seven-channel groups. This removes one parameter for a target of 2676. It is more informative than deleting final scale entirely because it preserves global output calibration while isolating whether group-specific calibration is still necessary after the current representation changes. Keep d14/h2/L2 MQA, three shared query rows, shared head-0 output map, rank7 positions, ff23 with one shared hidden-unit vector, reversed operands, zero weight decay, mixed-digit curriculum, 50000 steps, and retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
attempt-0080	e9c5a3ed05f289c058e7603f3ff6b6e7212ffa56	18799b91387fb43b9e30c3aceb762d82bf33ab64	2026-08-17T16:43:01.136790+00:00	0.000000%	2675	discard	Remove the final normalization scale after one-scalar qualification	family: normalization; current retained incumbent is 2676 parameters at 100.0000%, a +1.00 percentage-point margin over 99%. Same-family most recent accepted result: attempt-0079, one broadcast final scale at 2676 parameters and 100.00%; same-family most recent failed result: attempt-0061, one scalar after the earlier two-group context at 2843 parameters and 10.51%; prior attempts in this family: 11. Hypothesis: one global scale is now qualified after the current rank-7, scalar-PAD, and 50000-step changes, so test whether even that global calibration is redundant by removing the final scale entirely for a target of 2675. This is more informative than repeating the earlier scale-removal failures because it isolates the last normalization parameter after a materially different retained representation and training context; the nearest alternative would be another tied-scale variant that leaves the same global degree of freedom. Keep d14/h2/L2 MQA, three shared query rows, shared head-0 output map, rank7 positions, scalar PAD output, ff23, reversed operands, zero weight decay, mixed-digit curriculum, 50000 steps, and retain only official accuracy at least 99% and strictly fewer parameters than the incumbent.	0	0
