attempt_id	commit	parent_commit	timestamp_utc	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0051	ced9d1904de66f08a10ad3a90c685a2c03440d2a	ea7532a1a103060f3f552ba57104a4f979ea756a	2026-08-17T12:26:00.999809+00:00	99.440000%	2944	keep	Replace the 15x14 tied token table with rank-6 learned token codes and one shared learned 6-to-14 expansion that forms both input embeddings and output-logit rows, retaining factorized rank-3 positions, full QKV attention, shared no-offset normalization, reversed operands, two blocks, ff=19, and the 45000-step schedule.	Family: token representation. Retained incumbent is attempt-0045 with 2980 parameters at 99.960000%, a +0.960000 percentage-point margin over 99%. Same-family history: the last attempted learned token-factorization is attempt-0043, rank 5, an optimization failure with 0% peak validation; a prior fixed rank-4 token basis also failed; 4 prior token-representation macro attempts. The immediately preceding width-18 candidate attempt-0050 is an optimization failure (45000 steps, 87.15% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: the 15 token identities may require more than five but not all fourteen latent coordinates when one learned expansion is shared between the input table and tied output rows. Rank 6 uses 15x6 token codes plus one 6x14 expansion, replacing 210 tied-table values with 174 and reducing actual parameters from 2980 to 2944 while preserving exact input/output factor tying. This is a learned token-subspace representation, not scalar pruning. It is more informative than a rank-7 test because rank 6 is the nearest richer alternative to the rank-5 optimization failure; it is more informative than untied low-rank tables because it directly tests compression under the retained tying constraint.	0	0
attempt-0052	4c8c2ed28bff15444136eccb08000c646289f4a7	ced9d1904de66f08a10ad3a90c685a2c03440d2a	2026-08-17T12:39:36.908566+00:00			error	Reduce the retained rank-6 learned tied token factorization to rank 5 while retaining factorized rank-3 positions, full QKV attention, shared no-offset normalization, reversed operands, d=14, two blocks, ff=19, and the 45000-step schedule.	Family: token representation. Retained incumbent is attempt-0051 with 2944 parameters at 99.440000%, a +0.440000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0051, rank-6 learned tied token codes (2944, 99.44%); the closest prior failed result is attempt-0043, rank 5 in the earlier non-factorized-position architecture, an optimization failure peaking at 0%; 5 prior token-representation macro attempts. The immediately preceding width-18 candidate attempt-0050 is an optimization failure (45000 steps, 87.15% peak validation, no checkpoint), while the factorized-position/token-rank-6 combination has since changed the retained representation. Hypothesis: by sharing digit-index/segment positional structure and using the now-confirmed tied token-code pathway, the task may fit in a five-dimensional token identity subspace even though rank 5 did not optimize in the prior positional regime. Reducing rank 6 to rank 5 replaces 15x6 plus 6x14 token values with 15x5 plus 5x14, lowering actual parameters from 2944 to 2915. This is a one-rank learned token-subspace reduction, not scalar pruning. It is more informative than rank 4 because rank 5 is the immediate retained-token boundary and directly resolves whether the prior rank-5 failure was due to its former positional representation.	0	
attempt-0053	f5c279e99795a809fc2a06b90bf64facd3b9054b	ced9d1904de66f08a10ad3a90c685a2c03440d2a	2026-08-17T12:54:26.500022+00:00			error	Reduce the factorized positional representation from rank 3 to rank 2 while retaining the rank-6 tied token subspace, distinct seven segment codes, digit-index sharing, full QKV attention, shared no-offset normalization, reversed operands, d=14, two blocks, ff=19, and the 45000-step schedule.	Family: position representation. Retained incumbent is attempt-0051 with 2944 parameters at 99.440000%, a +0.440000 percentage-point margin over 99%. Same-family history: the most recent accepted positional result is attempt-0045, rank-3 digit-index plus segment factorization (2980, 99.96%); the most recent rank-2 failure is attempt-0036, a reversed-input but unfactorized 35-row rank-2 position table, an optimization failure; 13 prior position-representation macro attempts plus a rank-7 schedule reattempt. The immediately preceding rank-5 token candidate attempt-0052 is an optimization failure (45000 steps, 98.3% peak validation, no checkpoint), not a scored nonqualification. Hypothesis: explicit digit-index and segment sharing concentrates the necessary positional distinctions enough that two latent coordinates can now suffice, unlike the former independent per-position table. Reducing rank from 3 to 2 changes the factorized positional code tables and projection from 11x3 plus 7x3 plus 3x14 to 11x2 plus 7x2 plus 2x14, lowering actual parameters from 2944 to 2912. This is a positional-subspace representation reduction, not scalar pruning. It is more informative than rank 1 because it tests the immediate lower boundary of the accepted factorized representation rather than a qualitatively collapsed code space.	0	
attempt-0054	5915cf769ad5b8187d8750b054f48b664df8fc78	ced9d1904de66f08a10ad3a90c685a2c03440d2a	2026-08-17T13:27:51.397220+00:00	98.930000%	2944	discard	Extend the rank-5 tied token-factorization candidate from 45000 to 75000 steps while preserving its prior cosine trajectory through step 45000 and continuing at the 1e-4 learning-rate floor.	Family: training control. Retained incumbent is attempt-0051 with 2944 parameters at 99.440000%, a +0.440000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0025, whose extended 45000-step learning-rate-floor condition qualified the rank-7 positional factorization at 3381 parameters and 99.89%; the most recent failed result is attempt-0018, whose 45000-step floor retry of fixed-basis positions remained an optimization failure; 2 prior training-control attempts. The immediate precursor for this exact rank-5 token candidate is attempt-0052, an optimization failure after 45000 steps with validation still rising but only 98.30% at the endpoint; its archived log justifies a changed-condition retry rather than a silent retry. Hypothesis: the rank-5 tied token subspace may cross the checkpoint gate with additional constant-floor optimization after its observed late learning. This is a training-control change, not a parameterization-preserving compression or representational change: it keeps the 2915-parameter rank-5 architecture fixed while preserving the previous schedule through step 45000 and adds 30000 steps at 1e-4. It is more informative than changing token rank or learning rate immediately because it isolates whether the unscored boundary was training duration rather than token-subspace capacity.	0	0
attempt-0055	e3fec68d86044d2f4a941e7822200a2f2622f8b4	ced9d1904de66f08a10ad3a90c685a2c03440d2a	2026-08-17T13:53:49.735187+00:00	99.970000%	2915	keep	Retry the rank-5 learned tied token factorization with 75000 steps, preserving the prior 45000-step cosine trajectory and continuing at the 1e-4 learning-rate floor.	Family: token representation. Retained incumbent is attempt-0051 with 2944 parameters at 99.440000%, a +0.440000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0051, rank-6 learned tied token codes at 2944 parameters and 99.44%; the most recent failed result is attempt-0052, rank 5 under the prior 45000-step schedule, an optimization failure whose validation reached 98.30% at the endpoint; 5 prior token-representation macro attempts. Attempt-0054 was a scored nonqualification of the unchanged rank-6 incumbent under a longer schedule, so it is not evidence for rank five. Hypothesis: the direct rank-5 code/projection factorization can qualify if its continuously improving prior trajectory receives 30000 more constant-floor updates. This is a representational token-subspace compression from rank 6 to rank 5, not parameterization-preserving scalar pruning; the training continuation is an explicitly changed condition for this previously unscored architecture. It removes 29 actual parameters (2944 to 2915) while preserving the same learned expansion for input embeddings and output logits. It is more informative than the nearest untested rank-4 alternative because it first resolves the immediate one-rank boundary under sufficient optimization.	0	0
attempt-0056	6dbcc21c9c1a57f0845fffe39839921999111a72	e3fec68d86044d2f4a941e7822200a2f2622f8b4	2026-08-17T14:22:12.912091+00:00	99.310000%	2886	keep	Reduce the learned tied token code/projection factorization from rank 5 to rank 4 while retaining factorized rank-3 positions, shared no-offset normalization, d=14, two blocks, ff=19, and the successful 75000-step schedule.	Family: token representation. Retained incumbent is attempt-0055 with 2915 parameters at 99.970000%, a +0.970000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0055, rank-5 learned tied token codes (2915, 99.97%); the most recent failed result is attempt-0052, rank 5 under a shorter 45000-step schedule, an optimization failure ending at 98.30% validation; 6 prior token-representation macro attempts. Hypothesis: after the accepted rank-5 code compressed the tied token table, one further latent coordinate may remain redundant when the factorized positional representation and longer schedule are unchanged. This is a representational token-subspace compression, not parameterization-preserving scalar pruning: rank 4 replaces 15x5 plus 5x14 weights with 15x4 plus 4x14 weights and lowers the actual count from 2915 to 2886. It is more informative than rank 3 because it tests the immediate lower-rank boundary without conflating the result with a two-coordinate reduction.	0	0
attempt-0057	6dbcc21c9c1a57f0845fffe39839921999111a72	6dbcc21c9c1a57f0845fffe39839921999111a72	2026-08-17T14:46:40.667526+00:00			discard	[automation:token-rank-descend] Monotonic descent of the remaining learned tied-token ranks below the retained rank-4 representation, one runner-mediated micro-trial per rank. | Attempted tied-token ranks 3, 2, and 1 in descending order under the declared rank-4 frontier; micro-0001 at rank 3 completed 75000 training steps in 22.8 minutes but was an optimization failure (validation remained at or below 0.10%, no checkpoint or official score), so ranks 2 and 1 were ineligible under the monotonic stopping rule. No micro-trial was retained; the frontier remains rank 4 at 2886 parameters and 99.310000%. Compute used: 75000 training steps. Stopped because the first recorded optimization-failure error changed the declared lower-rank eligibility rule, as documented in AUTOMATION_TRIGGER.json.	Family: token representation. Retained incumbent is attempt-0056 with 2886 parameters at 99.310000%, a +0.310000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0056, rank-4 learned tied token codes (2886, 99.31%); the most recent failed result is attempt-0052, rank 5 under the 45000-step schedule, an optimization failure ending at 98.30% validation; 7 prior token-representation macro attempts. Hypothesis: a still-lower tied token identity subspace may qualify because rank 4 retained all ten digit and five structural token identities under the successful factorized-position architecture. This is token-subspace representational compression, not parameterization-preserving scalar pruning. Ordering: test ranks 3, then 2, then 1 in descending order, always from the runner-retained source. Acceptance/rollback: the runner alone retains only a qualified strictly smaller candidate and restores the incumbent otherwise. Stop after the first scored discard or error because it changes the monotonic lower-rank eligibility rule, on no eligible rank, or at the declared cap. Maximum micro-trials: 3. Compute budget: at most 225000 training steps and three configured runner training windows; every train, verify, retain, and discard action occurs exclusively through run_attempt.py. This is more informative than jumping to rank 2 because rank 3 locates the immediate remaining capacity boundary.		
attempt-0058	e0e960c0bf6cf7142297422923a0e74cd909c435	6dbcc21c9c1a57f0845fffe39839921999111a72	2026-08-17T15:08:24.037671+00:00	99.940000%	2690	keep	Tie the two transformer blocks’ attention output projections while retaining independent QKV maps, feed-forward sublayers, shared no-offset normalizations, rank-4 tied tokens, factorized rank-3 positions, d=14, ff=19, and the 75000-step schedule.	Family: parameter tying. Retained incumbent is attempt-0056 with 2886 parameters at 99.310000%, a +0.310000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0038, which tied corresponding LayerNorms across the two blocks (3073, 99.71%); the most recent failed result is attempt-0049, multi-query attention, an optimization failure; 9 prior parameter-tying macro attempts. The immediately preceding token-rank automation ended in a rank-3 optimization failure after 75000 steps, which establishes a token-subspace boundary but does not test inter-block attention sharing. Hypothesis: the post-attention mixing map may be reusable across the two serial stages even though attention routing and value formation require layer-specific QKV weights. This is a representational parameter-tying change, not scalar pruning: it shares only one 14x14 output map and removes 196 actual parameters (2886 to 2690), while retaining two self-attention applications and all QKV/FF transforms. It is more informative than the nearest untested cross-layer QKV tie because it first constrains the already-mixed attention output rather than the causal attention scores or values.	0	0
attempt-0059	5d4588e0b530eabf5e627cf280a4aeb68f863b6d	e0e960c0bf6cf7142297422923a0e74cd909c435	2026-08-17T15:28:53.779488+00:00	99.360000%	2676	keep	Tie the final LayerNorm scale to the shared first pre-attention LayerNorm scale while retaining layer-shared attention outputs, no offsets, rank-4 tied tokens, factorized rank-3 positions, d=14, ff=19, and the 75000-step schedule.	Family: parameter tying. Retained incumbent is attempt-0058 with 2690 parameters at 99.940000%, a +0.940000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0058, cross-layer attention-output sharing (2690, 99.94%); the most recent failed result is attempt-0049, multi-query attention, an optimization failure; 10 prior parameter-tying macro attempts. The preceding rank-3 token automation failure establishes a token-rank boundary but does not test final normalization calibration. Hypothesis: after tying the corresponding pre-norms across blocks, the final norm's learned scale may encode the same residual-stream calibration as the shared first pre-attention norm. This is a parameter-tying representational change, not scalar pruning: it shares one 14-scalar scale vector while retaining the final normalization operation and all normalization statistics, reducing actual parameters from 2690 to 2676. It is more informative than retrying the previously failed final-to-pre-FF tie because it isolates a different, role-closer pre-attention normalization scale in the materially changed, attention-output-tied architecture.	0	0
attempt-0060	fd2fadb7685010baf73de9733a251a79e44e2d3d	5d4588e0b530eabf5e627cf280a4aeb68f863b6d	2026-08-17T15:46:54.678049+00:00			error	Share the pre-attention and pre-feed-forward LayerNorm scales within each block, yielding one scale shared across both blocks and the already tied final normalization; retain shared attention outputs, rank-4 tokens, factorized rank-3 positions, d=14, ff=19, and 75000 steps.	Family: parameter tying. Retained incumbent is attempt-0059 with 2676 parameters at 99.360000%, a +0.360000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0059, final-to-pre-attention normalization-scale tying (2676, 99.36%); the most recent failed result is attempt-0049, multi-query attention, an optimization failure; 11 prior parameter-tying macro attempts. The closest related failure is attempt-0040, within-block pre-norm tying under an earlier rank-3-position, full-attention-output, 45000-step architecture; this is an explicitly changed-condition retry because the current model has rank-4 tied tokens, shared attention outputs, an already accepted final/pre-attention tie, and 75000 updates. Hypothesis: the two residual-branch normalizations can use one shared scale when their centering and variance statistics remain separate. This is parameter tying, not scalar pruning: it removes the remaining distinct 14-scalar pre-feed-forward scale, lowering actual parameters from 2676 to 2662. It is more informative than deleting the scale because it preserves learned normalization calibration while isolating whether branch-specific scaling remains needed.	0	
attempt-0061	e3cf1fba5dec7d236064d0ec8f55568e650193ea	5d4588e0b530eabf5e627cf280a4aeb68f863b6d	2026-08-17T16:07:32.483954+00:00			error	Split QKV into explicit query, key, and value maps and tie only the value map across the two blocks; retain independent Q/K maps, shared attention outputs, shared final/pre-attention normalization scale, rank-4 tied tokens, factorized rank-3 positions, d=14, ff=19, and 75000 steps.	Family: parameter tying. Retained incumbent is attempt-0059 with 2676 parameters at 99.360000%, a +0.360000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0059, final-to-pre-attention normalization-scale tying (2676, 99.36%); the most recent failed result is attempt-0060, within-block pre-norm scale sharing, an optimization failure plateauing near 94% validation after 75000 steps; 12 prior parameter-tying macro attempts. Hypothesis: the value transform is a reusable content basis across two attention stages, particularly because the downstream attention-output map is already shared, while queries and keys must remain layer-specific to form distinct causal attention patterns. Refactoring the combined QKV linear map into equivalent separate maps is parameterization-preserving; tying only the two 14x14 value maps is the representational compression, not scalar pruning. It removes 196 actual parameters (2676 to 2480). It is more informative than tying Q or K across depth because it preserves attention-score formation and tests only cross-stage value content reuse.	0	
attempt-0062	9a78e4371710d31ef1ac6f067dfd20019bfff847	5d4588e0b530eabf5e627cf280a4aeb68f863b6d	2026-08-17T16:31:16.623359+00:00	99.110000%	2578	keep	Replace the shared dense 14-by-14 attention output map with a shared pair of independent 7-by-7 head-local output maps, retaining dense QKV routing, two attention heads, two blocks, shared final/pre-attention normalization scale, rank-4 tied tokens, factorized rank-3 positions, ff=19, and 75000 steps.	Family: attention organization. Retained incumbent is attempt-0059 with 2676 parameters at 99.360000%, a +0.360000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0006, which reduced the residual width to d=14 with two heads (3528, 99.66%); the most recent failed result is attempt-0023, rank-10 QKV factorization, an optimization failure; 6 prior attention-organization macro attempts. The immediately preceding cross-layer value-sharing attempt-0061 was an optimization failure near 11% validation, so it rules out that tying hypothesis but not a within-layer output organization change. Hypothesis: the two heads may already provide independent local attention channels, so dense cross-head output mixing can be deferred to the residual/feed-forward path while retaining dense QKV maps for attention formation. This is an attention-organization representational change, not scalar pruning: the shared dense output map is replaced by a shared pair of 7x7 head-local maps, reducing the expected learned output-map degrees of freedom by 98; the runner will calculate the actual deduplicated count. It is more informative than head-local QKV, which previously failed, because it preserves full cross-head routing in QKV and isolates only the post-attention mixing constraint.	0	0
attempt-0063	e8c0866d5946c4077f50123955f6f8c1da4ba904	9a78e4371710d31ef1ac6f067dfd20019bfff847	2026-08-17T16:51:02.332305+00:00			error	Tie the two 7-by-7 head-local attention output maps to one shared 7-by-7 basis while retaining independent two-head QKV routing, cross-layer output sharing, shared final/pre-attention normalization scale, rank-4 tokens, factorized rank-3 positions, d=14, ff=19, and 75000 steps.	Family: attention organization. Retained incumbent is attempt-0062 with 2578 parameters at 99.110000%, a +0.110000 percentage-point margin over 99%. Same-family history: the most recent accepted result is attempt-0062, separate head-local attention output maps (2578, 99.11%); the most recent failed result is attempt-0023, rank-10 QKV factorization, an optimization failure; 7 prior attention-organization macro attempts. The immediately preceding cross-layer value-sharing attempt-0061 failed near 11% validation, which indicates depth-shared content maps are unsuitable but does not test whether the two heads can decode through one common output basis. Hypothesis: separate QKV attention patterns may produce head-specific content that can nevertheless share the same 7-dimensional output-basis transformation; the residual/feed-forward paths retain head mixing after concatenation. This is an attention-organization parameter-tie, not scalar pruning: it replaces two shared 7x7 head output maps with one shared 7x7 map, reducing the expected deduplicated count from 2578 to 2529. It is more informative than eliminating the second head because it preserves independent attention distributions and isolates only their output decoding basis.	0	
